Scheme_Code,cagr_1yr,cagr_3yr,cagr_5yr,vol_1yr,sharpe_1yr,sortino_1yr,max_drawdown,recovery_time,momentum_6m,consistency_1y,tracking_error_1y,nav_recency,record_count
118388,0.011629084526059819,0.010737566081922667,0.012199784735176689,0.04676675305265851,-1.1412149014032578,-0.9754292166425165,-0.04599399262137186,,0.012928412086797625,0.11666666666666667,0.13771839879945763,1,2689
118389,0.0021150474494198157,0.0024838928753319056,0.007665757203130008,0.03386641137239965,-1.8568531474766758,-2.3428839126848207,-0.02406036603527968,,0.005012643248282211,0.10111111111111111,0.1337123441273259,1,2697
118390,-0.0015337569423935493,-3.8161384532053866e-05,0.0067066542074611935,0.04903958287117997,-1.3567357845838188,-1.139177024068514,-0.04537254026708327,,0.008389616886990359,0.09888888888888889,0.1356341744949756,1,2038
118393,-0.023070494836745725,0.012426937550277017,-0.001717809612769683,0.0756867757683126,-1.1636180025205638,-0.7873788370061922,-0.07174740907167584,181.0,0.019256039309223594,0.04777777777777778,0.14717777831510342,1,3076
118394,0.04352026751441285,0.06680730661440704,0.05378808466173646,0.023131035608123417,-0.928610929899034,-1.2884003891258036,-0.01907335171075465,,0.019328606082697153,0.26555555555555554,0.1306982562994649,1,3136
118395,0.009336578570478427,0.007814867689434513,0.008563349024540035,0.033869501178372174,-1.6434674114736063,-1.423148018944381,-0.049688260340632555,,0.002347125936518868,0.07888888888888888,0.1336926781319862,1,1732
118396,0.007817088075170897,0.0066819555901267425,0.009705317046433182,0.029617674418413446,-1.930702293400802,-1.93238613273256,-0.03870734732974252,,0.006196071595528041,0.09111111111111111,0.1326520733425016,1,3102
118399,0.020576092266722856,-0.046228847228136694,-0.023815618672397676,0.03417701809857609,-1.299818129397543,-0.8602513124486367,-0.18103570920472326,,0.013884395043870512,0.05,0.13300582870484395,1,3118
118400,0.0,0.0031728265214825413,0.004107851718694544,0.011182968337602404,-5.81241026869757,-6.631903260178466,-0.008015494065082798,,0.0006239141494128742,0.07888888888888888,0.13223546450936333,1,3042
118401,0.06634911031733526,0.07659851758294933,0.06098954796655853,0.01483007774837115,0.09097122349769436,0.1357239009060529,-0.00797674145938206,,0.024233318075981725,0.31333333333333335,0.130466577465344,1,3136
118402,-0.002154781995175603,-0.0006012427129139519,0.003348978638668898,0.03391254156813323,-1.9802344174132698,-1.416250894999154,-0.02616358097023667,,0.0008415495988296495,0.08777777777777777,0.13152189859811364,1,3135
118403,0.005068253659914923,0.008024979405394816,0.008757639417026564,0.03866502490405581,-1.5500247701585852,-1.0218193767453454,-0.031761782318325375,,0.007746584862730499,0.09333333333333334,0.1359981958217924,1,3133
118404,7.793397044353334e-05,-0.0003309743541951571,0.004220100353664602,0.026269421615097186,-2.4713930508559576,-2.184455819527104,-0.015738300070484438,,0.00044828627951631894,0.08963911525029103,0.1282514956484029,108,2610
118405,-8.674615184434131e-05,-0.0006033338862927451,0.001267553829128909,0.0218136724119092,-2.983759218659127,-2.5866633864512933,-0.012707853242940817,,0.0001638949144371349,0.08888888888888889,0.13074982337401922,1,3132
118406,-0.0018947408917785458,-0.00043004822484782323,0.0008365932845606494,0.031543256709210404,-2.1207303199052925,-1.4361739615093836,-0.02204705012932639,,0.0007907959071489223,0.09333333333333334,0.13102099334318967,1,3134
118407,0.07338366835613175,0.07925146878282852,0.06442588225093782,0.011416645223324274,0.7343372936739649,1.1728760705410801,-0.0057223035824140135,,0.027728294078660287,0.34,0.13019464219876806,1,3135
118408,-0.007369899045089778,0.012918717476321229,0.024525227983229314,0.0819037050574324,-0.8835973780959319,-0.41065336684117154,-0.07203097616682592,256.0,0.027712729569015382,0.18756936736958935,0.15249676716807983,1,1600
118409,0.0,0.01812365664855098,0.018718553708328978,0.023102583962085057,-2.8135380919586805,-1.4052389616548357,-0.022736576917020954,,0.0,0.13429522752497225,0.13769082459377358,1,2649
118410,0.06994370826821195,0.07655331850450287,0.06267713207251235,0.008183319400342753,0.6041201652235253,1.0525229668941491,-0.0029109931918300815,,0.027716839587742514,0.3362930077691454,0.13150684002158292,1,3100
118411,-0.050074733964949436,0.03498777214841464,0.038032665194290605,0.09899727408754043,-1.1624030563022592,-0.5490201759749286,-0.08070187922885788,,-0.0072193178989296,0.20310765815760268,0.16441985276821866,1,1428
118412,-0.00027299808098402156,0.01806179386805984,0.02449557213288811,0.014374730674036705,-4.540815376727617,-4.7400670213721865,-0.006211030983119789,,-0.00011242902917518727,0.12015018773466833,0.13297751665052138,1,1489
118413,0.007100288667473809,0.008569106949406935,0.007491545172130021,0.035099756221092036,-1.6495758821747395,-0.8510901916473564,-0.023526626857465857,,0.005329408575080574,0.10210876803551609,0.13704095574486536,1,2869
118414,0.0005978203792120773,0.01690825556360598,0.01764885825241591,0.01781895112045974,-3.614251994150277,-2.97758333669754,-0.028705359300246515,,0.0004685013610772337,0.12874583795782463,0.13155980251434163,1,2653
118415,-0.028038677408581125,0.01125580500765233,-0.003609681776104434,0.08423985591636646,-1.1044496265633474,-0.791617760429834,-0.09986385841274925,305.0,0.023688184220460595,0.03,0.15021332114663288,1,3125
118416,0.04130330904312518,0.074939840336534,0.061332898747789244,0.03705822599230598,-0.6394448283032955,-0.8114299456865823,-0.040583794088616135,,0.023690749771126507,0.29555555555555557,0.13219372492050888,1,3136
118417,0.04129435348725452,0.07493302322975337,0.044146375938772575,0.03705741553212702,-0.6397004802505402,-0.8117738799170449,-0.040582101412790866,,0.023679858753901106,0.29555555555555557,0.13219352402114123,1,3136
118418,0.011983133739261964,0.008219883427564856,0.010869543999799669,0.039912635551924106,-1.328322861359683,-1.5651394748551084,-0.0575658855840589,72.0,0.010333560143264142,0.1,0.1337438638913772,1,3135
118419,0.14344665256383493,0.2343233888565217,0.19043805155266536,0.14301826619168687,0.548507925964458,0.7816000646344092,-0.17951926650972608,16.0,-0.029915826192462358,0.8720173535791758,0.05386421610433168,1,3198
118420,-0.0364539247220812,0.11675202176547739,0.09859914979626683,0.2022714826447839,-0.5015730512058787,-0.46758361433424733,-0.22583597324885607,21.0,-0.12136259551804873,0.4891540130151844,0.14078976847311994,1,3198
118421,0.11192882497908618,0.19290778903883665,0.13215146179599513,0.15540385652781658,0.30197979656113705,0.43807119426109853,-0.1780742729807092,19.0,-0.04227806934693912,0.53470715835141,0.07015824837062744,1,3198
118422,0.03382579255155416,0.11428099270300685,0.06505185378400435,0.17758785623816378,-0.17554245041754427,-0.20098969407470946,-0.23553897307038252,27.5,-0.04253014452267623,0.16702819956616052,0.1080083380313929,1,3198
118423,0.029656597461379608,0.08219210757566553,0.061678228170493954,0.152731349232655,-0.23140895903945655,-0.261362328781519,-0.22730187965597193,32.0,-0.044974993611506586,0.0,0.09273548149798867,1,3198
118424,0.10740363987954349,0.15747632218577556,0.12786524701836677,0.12917559334732506,0.328263558004563,0.49294773256015245,-0.16903601579004957,16.5,-0.04489604461373409,0.3286334056399132,0.051149284287181254,1,3198
118462,-0.007665382544219224,0.041890242623350504,0.00866150314589298,0.16696084157073957,-0.435224103212439,-0.44734368309267475,-0.2392848672576232,74.5,-0.1339041999732462,0.0,0.12273630486168378,1,3197
118463,0.044335524893849954,0.0777014157273026,0.045451870268164773,0.03737461967872845,-0.5529012812379497,-0.7139899921397862,-0.04077118417535425,,0.026212301831983753,0.30333333333333334,0.13266576792069576,1,3135
118464,0.044356269557082495,0.0777058085408544,0.06339220777843058,0.03737006791251552,-0.5524135115634554,-0.7132932998950009,-0.040763320226542894,,0.02623111914158449,0.30333333333333334,0.13266862399960003,1,3136
118465,0.02708901150036569,0.010727382053431045,0.012131183152528369,0.03919893837518188,-0.9671432459925239,-1.185170065827933,-0.0726450472543134,172.5,0.018087770163415895,0.08333333333333333,0.13346014526888816,1,1727
118466,0.014804349161496422,0.009397942958534022,0.01166138503862113,0.0403497924637429,-1.2440126150241757,-1.4787083241661734,-0.058367057092256217,72.0,0.013843469722341517,0.1,0.13415509162769237,1,3136
118467,-0.027382316042109833,0.012014877674238145,-0.003562087046892537,0.08659114221898005,-1.066879517635701,-0.762998447353233,-0.10151412983510082,305.0,0.026210854319282273,0.03,0.15181804165232363,1,3063
118468,-0.0009701728261359843,0.20323967293586276,0.16914616946775696,0.2083527324301222,-0.3166273465996478,-0.38082137436608554,-0.29157791527200194,14.5,-0.08665429042904282,0.586767895878525,0.13066127063908128,1,3194
118469,0.07208185089147512,0.2319569977885796,0.2087440924801498,0.1884001153914494,0.03758941907631405,0.05420610265944163,-0.287848665582264,14.5,-0.08661997157193502,0.702819956616052,0.09888197565210526,1,3198
118472,0.031198966534233596,0.08056506942599606,0.08551033725267132,0.1524645090269704,-0.22169771628482488,-0.2482861369236892,-0.2318094928214097,37.0,-0.025049546020187052,0.11822125813449023,0.09095353853959495,1,3198
118473,0.10846328049175002,0.15604600609268715,0.15344082781240642,0.12873236598762844,0.3376251198236112,0.49678081325228457,-0.17697772595255826,20.0,-0.02502418758181102,0.5813449023861171,0.047497946278165275,1,3198
118474,0.06842065406079256,0.07692188808028666,0.06580140248557065,0.008809592505609828,0.38828743311502034,0.6955107392985355,-0.0024350183200671158,,0.03284162867898588,0.3351409978308026,0.14130844482644386,1,3187
118475,0.05335660659916108,-0.08433988562899242,-0.04569766739039649,0.012744691528759462,-0.913587698420525,-0.7433686905430058,-0.30247247789207726,,0.022567321670983187,0.08351409978308026,0.14103139920891436,1,3190
118476,0.006125842303316809,-0.08748719665959204,-0.04561504821785123,0.02513992526055579,-2.3418588992011036,-2.159249978681813,-0.3132464712269272,,-0.018357240437158473,0.04880694143167028,0.12691664683137718,1,3003
118477,0.058406391191167195,0.08558580323049081,0.07429779794967772,0.01808653028660965,-0.3645590781839666,-0.4171704036555366,-0.011302912458383557,,0.01178455993821692,0.3318872017353579,0.12661311663720365,1,2951
118478,0.03811715631630053,0.09558468923584318,0.06612491413511679,0.16205475440736042,-0.16588741121487563,-0.19377759741869585,-0.22644573421946895,98.5,-0.03535269154943699,0.0,0.08893327732588592,1,3193
118479,0.11480703392468117,0.1723638395836451,0.13262586158148593,0.14144694450343073,0.3521252021352297,0.5213556452630906,-0.17950219619326502,20.0,-0.03532593448767296,0.5032537960954447,0.04801901402526275,1,3198
118480,0.012488380552075462,0.09240984215345716,0.10936114787073059,0.1540616173271284,-0.3408481642538091,-0.38207051916938545,-0.2361446997178557,67.0,-0.03058914578697891,0.3232104121475054,0.09214311486586589,1,3198
118481,0.0886700827221274,0.16884482142474622,0.1795178340879655,0.13007069207038718,0.1819786021382775,0.2717900500636501,-0.17875135691819516,11.5,-0.03055083355700705,0.8015184381778742,0.048207814933275035,1,3198
118482,0.0725474431026194,0.1215589423913983,0.10763978868411939,0.13025248598085892,0.057944714419719594,0.08544966103621263,-0.15524540857436583,35.0,-0.04782862113182518,0.4078091106290672,0.053396394339358486,1,3198
118483,0.07254735915610344,0.12156159773248043,0.10764041727683082,0.13025160405282346,0.05794446226583599,0.08544776880056061,-0.15524561034792408,35.0,-0.04782830036780383,0.4078091106290672,0.053396469920906374,1,3195
118484,0.10931823941877172,0.14892446508181556,0.10031915841127992,0.1028640691921275,0.4308427594478591,0.5889919586853238,-0.11574765621821448,120.5,0.00022851919561239775,0.24555555555555555,0.07296477940251431,1,3134
118485,0.11147496890024544,0.15153542306743994,0.11410297600210861,0.10289354030731454,0.45168014203260537,0.6175802487393216,-0.11484220560935221,120.5,0.0009547724492637855,0.2922222222222222,0.07296906352704514,1,3134
118486,0.0850714407864086,0.09674531095677952,0.07624564008919155,0.033069423186190404,0.6069486205852637,1.0010021477289257,-0.02596516980227063,,0.017681495267144243,0.3118756936736959,0.10419338624392642,1,3075
